,Id,SalePrice
1072,2533,200718.20458732513
1073,2534,247246.7735062168
1074,2535,293535.4051000185
1075,2536,225850.69769892722
1076,2537,245073.48153600798
1077,2538,198628.37796572366
1078,2539,195644.94444757988
1079,2540,193218.57275399918
1080,2541,182523.62660868934
1081,2542,164330.12132872982
1082,2543,109383.00136001888
1083,2544,122658.24756066414
1084,2545,138245.19557298362
1085,2546,135637.53637153888
1086,2547,148446.3060410491
1087,2548,164682.9493027729
1088,2549,155227.1772189381
1089,2550,830447.143321828
1090,2551,133064.3277596795
1091,2552,145122.66929423084
1092,2553,74904.6296264634
1093,2554,77283.64182236121
1094,2555,105506.75876778504
1095,2556,95640.76792873463
1096,2557,103649.65595652515
1097,2558,191485.47998812396
1098,2559,135230.21003740767
1099,2560,147355.4936663505
1100,2561,134899.96571022292
1101,2562,154411.00865792722
1102,2563,135538.69560619927
1103,2564,167101.00788685927
1104,2565,124503.5629666856
1105,2566,161329.7574393634
1106,2567,126539.97117798188
1107,2568,204960.76936872993
1108,2569,220498.78151174754
1109,2570,114533.8228763827
1110,2571,173324.216935767
1111,2572,152424.16271964432
1112,2573,218492.5085271284
1113,2574,348907.36210395594
1114,2575,139423.4222183987
1115,2576,126685.47136591421
1116,2577,160569.61179876598
1117,2578,62659.88882012578
1118,2579,8976.930733792862
1119,2580,91706.48557744938
1120,2581,118735.80918529021
1121,2582,136012.08914927312
1122,2583,306990.09133218485
1123,2584,192750.39728353723
1124,2585,191664.7973234837
1125,2586,250618.22586145278
1126,2587,215451.89733181612
1127,2588,144800.49918526778
1128,2589,150283.9043119095
1129,2590,220945.48331683452
1130,2591,266411.072885241
1131,2592,242985.86734342828
1132,2593,281529.83991728653
1133,2594,175229.21278159824
1134,2595,203079.3247872072
1135,2596,327443.26447565993
1136,2597,184668.10001891156
1137,2598,271984.29489315045
1138,2599,356930.62888752436
1139,2600,185202.06263173
1140,2601,131054.0796220034
1141,2602,61604.581755914405
1142,2603,107697.75836353662
1143,2604,82322.58579010528
1144,2605,52273.539867963365
1145,2606,146315.43343495645
1146,2607,194820.64197096464
1147,2608,199728.34027816998
1148,2609,161433.8242502925
1149,2610,121583.2005498586
1150,2611,197046.82385172523
1151,2612,156383.9905742538
1152,2613,125921.60245620651
1153,2614,96991.79778962856
1154,2615,163030.8484026582
1155,2616,159466.62859125077
1156,2617,223039.8994049582
1157,2618,254346.66636489987
1158,2619,217590.45517297837
1159,2620,168656.51579956547
1160,2621,170830.53672793534
1161,2622,185727.33310099447
1162,2623,248228.46657787033
1163,2624,303822.54728368495
1164,2625,288652.1660331626
1165,2626,158984.53924709765
1166,2627,147994.1500889556
1167,2628,431734.57534186903
1168,2629,470830.4794293216
1169,2630,342515.3288476255
1170,2631,448841.81101758126
1171,2632,391018.7744469624
1172,2633,287595.9966530828
1173,2634,380994.43983685784
1174,2635,157193.2248486372
1175,2636,150806.13090727341
1176,2637,194295.7061374286
1177,2638,291138.33214973775
1178,2639,190952.59848071277
1179,2640,149088.44560151847
1180,2641,92325.21237204783
1181,2642,193884.52608898384
1182,2643,99916.76717397879
1183,2644,103570.04864250313
1184,2645,98691.66413676436
1185,2646,90191.03452475852
1186,2647,101415.25177588454
1187,2648,135120.6841303171
1188,2649,148359.1344667299
1189,2650,133346.6665450506
1190,2651,135508.80054321734
1191,2652,379994.18288006645
1192,2653,244213.18988769138
1193,2654,260796.13065952333
1194,2655,389386.8581405961
1195,2656,327659.69556747144
1196,2657,360123.7104386459
1197,2658,314339.2335250784
1198,2659,303572.51336503215
1199,2660,344131.101956676
1200,2661,354248.03271245933
1201,2662,367897.1441167882
1202,2663,267888.497682138
1203,2664,275469.58473265474
1204,2665,325796.63500080956
1205,2666,298461.9832647743
1206,2667,191594.11771148632
1207,2668,198917.86326145593
1208,2669,203540.7888297227
1209,2670,296464.21108563314
1210,2671,201996.1115927579
1211,2672,199732.12968739125
1212,2673,208784.08391887965
1213,2674,207467.12458065918
1214,2675,170620.12584368163
1215,2676,196125.32818936263
1216,2677,204951.04800984662
1217,2678,265617.5190687302
1218,2679,260746.75697802965
1219,2680,275646.20207876316
1220,2681,390016.07968377206
1221,2682,315131.3919730217
1222,2683,456874.0219355724
1223,2684,295959.34903493524
1224,2685,343805.06454901875
1225,2686,279632.480983714
1226,2687,310920.6584254041
1227,2688,212327.30639749512
1228,2689,207809.73976891712
1229,2690,387692.9935074948
1230,2691,188499.61927809304
1231,2692,141890.5171625922
1232,2693,212358.8013862395
1233,2694,146199.37664851872
1234,2695,197196.2074550042
1235,2696,183194.54747573225
1236,2697,183266.796896828
1237,2698,201096.38277714074
1238,2699,180159.92352449187
1239,2700,151366.890940656
1240,2701,124797.82168526456
1241,2702,79991.27964170458
1242,2703,93390.45088265612
1243,2704,137645.4726815211
1244,2705,92371.68855852901
1245,2706,58639.027059669796
1246,2707,99345.06647830058
1247,2708,133665.1628239274
1248,2709,115878.70276707987
1249,2710,119833.80194862757
1250,2711,335883.27395386726
1251,2712,398830.58562450577
1252,2713,172717.1853465939
1253,2714,147198.65314157913
1254,2715,185069.71895685943
1255,2716,130301.38144447832
1256,2717,199721.7754651047
1257,2718,218083.82137655295
1258,2719,146121.27534818478
1259,2720,185829.46558088218
1260,2721,124231.64013373604
1261,2722,167788.96381261366
1262,2723,145333.61943784167
1263,2724,108226.38043330933
1264,2725,119369.9548252851
1265,2726,146345.7440708255
1266,2727,183402.48577246384
1267,2728,177624.34059219187
1268,2729,135047.3306443151
1269,2730,140502.14333295278
1270,2731,125992.24403502018
1271,2732,134106.41314299317
1272,2733,154488.42542544386
1273,2734,127121.77689050505
1274,2735,146278.56621007784
1275,2736,126567.65335079492
1276,2737,117668.85921697255
1277,2738,125559.51635311925
1278,2739,155959.86712496067
1279,2740,142683.472443249
1280,2741,149541.2026354214
1281,2742,159536.4948203106
1282,2743,168908.01229383523
1283,2744,162969.7583015258
1284,2745,142656.97399038586
1285,2746,131239.1193658616
1286,2747,165530.5147330241
1287,2748,109458.22667808298
1288,2749,132626.91060168186
1289,2750,119200.2173442985
1290,2751,133930.9248855227
1291,2752,157958.41771649464
1292,2753,149420.12995193907
1293,2754,225407.2032823272
1294,2755,132848.57586412792
1295,2756,83556.8201759787
1296,2757,32022.481225169293
1297,2758,94364.2196105681
1298,2759,169209.87447544053
1299,2760,129955.54472925185
1300,2761,144345.02931507767
1301,2762,133533.04088564232
1302,2763,176137.09672414055
1303,2764,139233.7738547184
1304,2765,270303.99143823143
1305,2766,120878.3138539083
1306,2767,87835.49587099321
1307,2768,128237.01130164534
1308,2769,137862.92788720276
1309,2770,142875.02855720994
1310,2771,81645.51011926998
1311,2772,107772.26904238824
1312,2773,189995.51841876825
1313,2774,166768.79106935748
1314,2775,138041.36063091844
1315,2776,152910.9229402569
1316,2777,155366.0909042023
1317,2778,120560.64752792852
1318,2779,148162.9808808563
1319,2780,97756.33159803311
1320,2781,93728.33839194963
1321,2782,85097.92108816316
1322,2783,100560.86571340787
1323,2784,125246.11355176469
1324,2785,131882.77391067194
1325,2786,61542.81011350543
1326,2787,130036.27764360231
1327,2788,69875.34642531301
1328,2789,173764.10050336187
1329,2790,93671.70661948906
1330,2791,86575.28235491214
1331,2792,70349.40007628285
1332,2793,148556.15494386325
1333,2794,89693.46133272222
1334,2795,125690.5274857243
1335,2796,84458.37093462862
1336,2797,233750.31847998025
1337,2798,120347.55316041238
1338,2799,152252.3755513355
1339,2800,65212.982376400876
1340,2801,98517.9727835042
1341,2802,123285.22127545791
1342,2803,171466.3456636156
1343,2804,129454.23780441858
1344,2805,116254.54984712703
1345,2806,73773.57925103695
1346,2807,210896.1412504134
1347,2808,149778.47991939107
1348,2809,121651.93959698599
1349,2810,111515.81225632029
1350,2811,165164.68143123735
1351,2812,165641.21903853858
1352,2813,146909.86157231004
1353,2814,144152.315467592
1354,2815,118811.97141626562
1355,2816,230934.85178409467
1356,2817,139678.18259686546
1357,2818,118681.05017741007
1358,2819,198215.6534111844
1359,2820,146052.55732623427
1360,2821,110397.27693248063
1361,2822,193051.66760381943
1362,2823,346673.8696186959
1363,2824,174202.78940307724
1364,2825,162865.19918924727
1365,2826,140005.9775807167
1366,2827,140946.56827871094
1367,2828,258576.52484536622
1368,2829,217077.96460393813
1369,2830,253438.04606577606
1370,2831,190307.14271970632
1371,2832,281052.38512392924
1372,2833,300918.3713301696
1373,2834,236275.52685362354
1374,2835,213378.7981122035
1375,2836,207802.6683468666
1376,2837,154970.3566336713
1377,2838,134654.76325194826
1378,2839,156793.1774858453
1379,2840,203148.22202955876
1380,2841,211799.8563677177
1381,2842,230515.83192444858
1382,2843,146652.24397831954
1383,2844,173740.14445876767
1384,2845,109720.69138837353
1385,2846,210182.1462239288
1386,2847,196068.80859483624
1387,2848,229739.00419141017
1388,2849,212465.83668735853
1389,2850,283730.4575602636
1390,2851,213763.42445523114
1391,2852,233011.67569546765
1392,2853,239438.46183540896
1393,2854,147156.14736329517
1394,2855,215476.58742160266
1395,2856,219556.46900306668
1396,2857,196134.63131668573
1397,2858,224797.6884031458
1398,2859,84618.94784557709
1399,2860,131994.15136364047
1400,2861,151418.34566494176
1401,2862,209363.30096290415
1402,2863,152211.71940579315
1403,2864,279139.93219427264
1404,2865,134208.6669301434
1405,2866,153396.8580763297
1406,2867,88441.70987785663
1407,2868,107688.56884308037
1408,2869,97263.11966573482
1409,2870,100165.6825768594
1410,2871,65618.65963696069
1411,2872,24800.4055693391
1412,2873,78736.16426132878
1413,2874,174737.36127316445
1414,2875,117907.122570017
1415,2876,161153.54072039176
1416,2877,160989.56971449603
1417,2878,146291.06653473433
1418,2879,147453.89189496744
1419,2880,108969.09269707554
1420,2881,116422.83023448533
1421,2882,192717.0890120079
1422,2883,189789.62551969686
1423,2884,183380.63294344256
1424,2885,165685.17557172326
1425,2886,236224.12029019094
1426,2887,103754.28054971917
1427,2888,141054.48489086333
1428,2889,29964.848073783534
1429,2890,78623.04227672916
1430,2891,154869.374289773
1431,2892,19111.68401193217
1432,2893,61369.07433378411
1433,2894,17900.685972408595
1434,2895,341276.739074809
1435,2896,282916.5813202965
1436,2897,212477.27211411277
1437,2898,138084.99234733786
1438,2899,216363.146173385
1439,2900,153660.94136874654
1440,2901,213783.32970095568
1441,2902,180017.20139688792
1442,2903,329545.05474354944
1443,2904,363303.38236639847
1444,2905,36728.64048871107
1445,2906,191382.7320375249
1446,2907,111508.88861818539
1447,2908,101265.33140495978
1448,2909,133269.9966925063
1449,2910,78760.78354022696
1450,2911,63414.98581446271
1451,2912,140890.58232083396
1452,2913,60980.586010510015
1453,2914,66412.67589393389
1454,2915,79701.27270355076
1455,2916,64400.687502637535
1456,2917,180227.09785255173
1457,2918,109258.40680404456
1458,2919,232000.99452725743
